id,title,rating
"4535","Alone","4.8"
"4536","Shadow Dancing","8.7"
"4537","Midnight Train to Georgia","4.4"
"4538","Delicado","9.6"
"4539","Me & Mrs Jones","7.3"
"4540","Sunshine Superman","0.2"
"4541","Secret Love","9"
"4542","I Gotta Feeling","1.5"
"4543","Third Man Theme","7.8"
"4544","Johnny B Goode","6.3"
"4545","Don't Worry Be Happy","1.4"
"4546","Are You Lonesome Tonight?","3.2"
"4547","Kansas City","4"
"4548","Funkytown","0.6"
"4549","Sledgehammer","7.2"
"4550","No Scrubs","9.3"
"4551","Mama Told Me Not to Come","9.6"
"4552","I'll Walk Alone","9.1"
"4553","Papa Don't Preach","2.8"
"4554","People Got to Be Free","0.8"
"4555","Keep On Loving You","5.2"
"4556","War","7.8"
"4557","Fire & Rain","0.6"
"4558","Unchained Melody","9.4"
"4559","Mood Indigo","3.5"
"4560","50 Ways to Leave Your Lover","7"
"4561","Never Gonna Give You Up","0.4"
"4562","Let's Dance","2.3"
"4563","Walk On By","1.8"
"4564","Rolling In The Deep","6"
"4565","Ac-cent-tchu-ate the Positive","2.1"
"4566","12th Street Rag","9.6"
"4567","Unbelievable","4"
"4568","Ain't Misbehavin'","9.5"
"4569","Tighten Up","0.8"
"4570","We Are Family","6.8"
"4571","I'll Take You There","1.9"
"4572","Oh","0.2"
"4573","Boulevard of Broken Dreams","7.1"
"4574","In the End","4.8"
"4575","Kung Fu Fighting","6.4"
"4576","Cracklin' Rosie","3.1"
"4577","Bridge Over Troubled Water","8.5"
"4578","Wicked Game","2"
"4579","It's My Party","3.1"
"4580","I'm So Lonesome I Could Cry","2.3"
"4581","Mr Brightside","7"
"4582","Wabash Cannonball","8"
"4583","Hello","9.2"
"4584","Midnight Train to Georgia","0.8"
"4585","Dance to the Music","9"
"4586","Nothin' on You","2.2"
"4587","9 to 5","9.4"
"4588","You Make Me Feel Like Dancing","2.4"
"4589","La Bamba","1"
"4590","What's Going On?","6.3"
"4591","Spirit in the Sky","0.3"
"4592","Gimme Some Lovin'","6.1"
"4593","Knock Three Times","0.6"
"4594","Theme From 'Shaft'","1.2"
"4595","Again","4.5"
"4596","Get Down Tonight","8.5"
"4597","You Send Me","9"
"4598","Happy Together","3.5"
"4599","Make Love to Me","8.6"
"4600","Save the Best For Last","7.2"
"4601","One of These Nights","0.6"
"4602","The Christmas Song (Chestnuts Roasting On An Open Fire)","4.1"
"4603","Dardanella","3.8"
"4604","Another One Bites the Dust","7.6"
"4605","Born to Be Wild","3.5"
"4606","Spinning Wheel","5.1"
"4607","Mickey","6.7"
"4608","Leaving","7.7"
"4609","At the Hop","3.3"
"4610","Ironic","8.8"
"4611","Brother","6.3"
"4612","Stormy Weather (Keeps Rainin' All the Time)","7"
"4613","These Boots Are Made For Walking","8"
"4614","Sing","7.2"
"4615","Can't Help Falling in Love","4.4"
"4616","Makin' Whoopee","4.4"
"4617","Gypsies","4.7"
"4618","Man in the Mirror","8.4"
"4619","Gold Digger","3.4"
"4620","Behind Closed Doors","2.9"
"4621","La Bamba","6.1"
"4622","Born to Be Wild","4.3"
"4623","Karma Chameleon","8.6"
"4624","Shop Around","5.9"
"4625","More Than Words","0.3"
"4626","Footloose","6.9"
"4627","Green River","9"
"4628","Battle of New Orleans","4.3"
"4629","I Just Wanna Be Your Everything","0.3"
"4630","Prisoner of Love","7.3"
"4631","You Send Me","2.2"
"4632","I Wanna Love You","0.9"
"4633","Come On-a My House","4.3"
"4634","Dardanella","7.3"
"4635","Footloose","0.6"
"4636","Le Freak","6.2"
"4637","Take a Bow","2.5"
"4638","Hanging by a Moment","7.5"
"4639","I Gotta Feeling","8.4"
"4640","YMCA","1.4"
"4641","Too Young","9.7"
"4642","That's the Way (I Like It)","2.4"
"4643","Rosanna","4.3"
"4644","You Really Got Me","3"
"4645","Minnie the Moocher","0.4"
"4646","Honey","0.5"
"4647","Say You","4.7"
"4648","Mony Mony","8.7"
"4649","Revolution","5.7"
"4650","Some of These Days","10"
"4651","West End Blues","3.8"
"4652","Physical","3.3"
"4653","Purple Haze","6"
"4654","Some of These Days","1.8"
"4655","I'll Make Love to You","4.4"
"4656","Long Tall Sally","9.5"
"4657","Maneater","9.7"
"4658","Johnny B Goode","9.3"
"4659","Delicado","7"
"4660","Hey There Delilah","7.8"
"4661","Theme From 'Shaft'","8.2"
"4662","I Love Rock 'n' Roll","1.7"
"4663","I Can't Get Next to You","6"
"4664","Imagine","4"
"4665","Born to Be Wild","3.4"
"4666","Baby One More Time","4.1"
"4667","Midnight Train to Georgia","5.4"
"4668","Against All Odds (Take a Look At Me Now)","0.3"
"4669","Daydream Believer","0.7"
"4670","I'm Your Boogie Man","8.5"
"4671","(Your Love Keeps Lifting Me) Higher & Higher","4.7"
"4672","Love Is Blue (L'Amour Est Bleu)","6.4"
"4673","12th Street Rag","5.3"
"4674","If (They Made Me a King)","4.9"
"4675","Soul Man","7.7"
"4676","Foolish Games","0.5"
"4677","Love Theme From 'A Star is Born' (Evergreen)","6.1"
"4678","Knock Three Times","7.5"
"4679","That'll Be the Day","8.3"
"4680","The Tide is High","9.9"
"4681","Cheek to Cheek","0.8"
"4682","Honky Tonk","6"
"4683","Imagine","6.9"
"4684","Superstar","8.2"
"4685","Man in the Mirror","0.1"
"4686","Let Me Call You Sweetheart","3"
"4687","Chattanoogie Shoe-Shine Boy","0.1"
"4688","Tears of a Clown","4.3"
"4689","Bad Day","9.2"
"4690","Superstar","6.9"
"4691","Something","9.5"
"4692","Light My Fire","3.9"
"4693","Let's Get it On","6.6"
"4694","Celebration","3.3"
"4695","Leaving","1.3"
"4696","Do That to Me One More Time","3.9"
"4697","Buttons & Bows","2.5"
"4698","Love is a Many Splendoured Thing","1.8"
"4699","Girls Just Wanna Have Fun","2.2"
"4700","House of the Rising Sun","0.9"
"4701","Over the Rainbow","8.5"
"4702","Little Darlin'","4.9"
"4703","Use Somebody","1.4"
"4704","Tutti Frutti","6.3"
"4705","Philadelphia Freedom","8.8"
"4706","End of the Road","7.5"
"4707","With Or Without You","4.5"
"4708","I Can't Go For That (No Can Do)","7.7"
"4709","Ain't That a Shame","2.4"
"4710","Lady","3.3"
"4711","Since U Been Gone","7.3"
"4712","Empire State Of Mind","8.4"
"4713","Play That Funky Music","5.8"
"4714","Blaze of Glory","9.3"
"4715","I Feel Fine","9.3"
"4716","Makin' Whoopee","4.5"
"4717","Behind Closed Doors","4.4"
"4718","Bye Bye","1.7"
"4719","The Song From Moulin Rouge (Where Is Your Heart)","7.8"
"4720","Wheel of Fortune","1.2"
"4721","When a Man Loves a Woman","7.3"
"4722","Help!","7.5"
"4723","Wake Up Little Susie","8.7"
"4724","I'm Your Boogie Man","3.1"
"4725","One Bad Apple","2.2"
"4726","Freebird","0.1"
"4727","Stronger","6.5"
"4728","Manana (Is Soon Enough For Me)","7.9"
"4729","Fire & Rain","0.3"
"4730","Love Letters in the Sand","6.9"
"4731","Need You Tonight","9.2"
"4732","Wishing Well","4.5"
"4733","Beat It","1.3"
"4734","Walk On By","3.7"
"4735","Ac-cent-tchu-ate the Positive","8.8"
"4736","Can't Buy Me Love","5.8"
"4737","It's All in the Game","1.7"
"4738","Love Shack","5.3"
"4739","Jump","0.6"
"4740","Be My Love","9"
"4741","Hello","7.7"
"4742","Crying","8.3"
"4743","Swinging On a Star","4.2"
"4744","Whole Lotta Shakin' Goin' On","2.3"
"4745","A Whiter Shade of Pale","0.9"
"4746","Tutti Frutti","5.8"
"4747","House of the Rising Sun","6.3"
"4748","Can't Buy Me Love","3.3"
"4749","Waiting For a Girl Like You","0.9"
"4750","Your Song","10"
"4751","Just Dance","6"
"4752","Lady Marmalade (Voulez-Vous Coucher Aver Moi Ce Soir?)","3.1"
"4753","Little Darlin'","2.8"
"4754","A Boy Named Sue","9.2"
"4755","Smooth","8.7"
"4756","If I Didn't Care","4.4"
"4757","More Than Words","7.9"
"4758","Hey Baby","1.5"
"4759","Bye","8.6"
"4760","Dance to the Music","7"
"4761","God Bless the Child","6.3"
"4762","Cat's in the Cradle","7.7"
"4763","Three Times a Lady","5"
"4764","Total Eclipse of the Heart","2.7"
"4765","Leaving","0.6"
"4766","Black Or White","3.9"
"4767","Jailhouse Rock","0.7"
"4768","E.T.","1.4"
"4769","Kung Fu Fighting","4.8"
"4770","Hot Child In The City","0.7"
"4771","Karma Chameleon","9.3"
"4772","Stand By Me","4.3"
"4773","Buttons & Bows","7.7"
"4774","What a Fool Believes","4.5"
"4775","I'll Never Smile Again","5.3"
"4776","Working My Way Back to You","4.7"
"4777","All Out of Love","8.5"
"4778","Silly Love Songs","7"
"4779","Love Me Tender","9.6"
"4780","Down Under","7.7"
"4781","Wind Beneath My Wings","7.5"
"4782","Hungry Heart","2.8"
"4783","Brown Eyed Girl","6"
"4784","Glory of Love","8.8"
"4785","Superstition","0.3"
"4786","Baby Got Back","8.5"
"4787","Light My Fire","1.5"
"4788","Rock Around the Clock","3.9"
"4789","Brown Sugar","0.5"
"4790","Stairway to Heaven","9"
"4791","La Bamba","6"
"4792","Disco Lady","5.5"
"4793","Joy to the World","8.6"
"4794","Arthur's Theme (Best That You Can Do)","3.6"
"4795","Take The 'A' Train","5"
"4796","Wipe Out","9.1"
"4797","What's Love Got to Do With It?","2.3"
"4798","Oh Happy Day","5.3"
"4799","Do That to Me One More Time","2.2"
"4800","Stagger Lee","2.6"
"4801","Tangerine","4.3"
"4802","I Don't Want to Miss a Thing","3"
"4803","Glory of Love","0.5"
"4804","Kiss You All Over","0.6"
"4805","I'll Make Love to You","0.9"
"4806","Never Gonna Give You Up","8.6"
"4807","Just Dance","4.6"
"4808","American Woman","9.2"
"4809","The First Time Ever I Saw Your Face","2.5"
"4810","9 to 5","6.1"
"4811","That's the Way (I Like It)","3.6"
"4812","Roll With It","8"
"4813","I'm So Lonesome I Could Cry","9.2"
"4814","Fame","1"
"4815","Jumpin' Jack Flash","7.3"
"4816","My Man","4.9"
"4817","Love Will Keep Us Together","2.5"
"4818","Freebird","2.6"
"4819","Hit the Road","3.1"
"4820","End of the Road","6.8"
"4821","Summertime Blues","0.7"
"4822","Earth Angel","8"
"4823","My Eyes Adored You","7.7"
"4824","That Old Black Magic","8.6"
"4825","Ring My Bell","1"
"4826","Stardust","6.6"
"4827","You Send Me","5.5"
"4828","Two Hearts","6.9"
"4829","Bye Bye Love","1.3"
"4830","Twist & Shout","6.5"
"4831","Good Lovin'","0.8"
"4832","Jumpin' Jack Flash","0.7"
"4833","In Da Club","2"
"4834","Swanee","3.5"
"4835","This Ole House","6"
"4836","Heart of Gold","8.5"
"4837","On Bended Knee","2.7"
"4838","Low","5.4"
"4839","I Can't Get Next to You","1.7"
"4840","You've Lost That Lovin' Feelin'","8.3"
"4841","1999","9.5"
"4842","Secret Love","1.1"
"4843","Light My Fire","1.7"
"4844","Can't Get Enough of Your Love","8.5"
"4845","Don't You Want Me","5.2"
"4846","How Do I Live?","2.5"
"4847","Unforgettable","8.5"
"4848","Hurt So Good","0.9"
"4849","Rapture","6.7"
"4850","Little Darlin'","7.6"
"4851","Every Breath You Take","5"
"4852","Stormy Weather (Keeps Rainin' All the Time)","3.5"
"4853","Happy Days Are Here Again","4.3"
"4854","Walk Don't Run","4.4"
"4855","Summertime Blues","8.3"
"4856","One Bad Apple","0.5"
"4857","Morning Train (Nine to Five)","2.2"
"4858","Sweet Child O' Mine","5.1"
"4859","Don't Let the Stars Get in Your Eyes","7.8"
"4860","I Believe I Can Fly","5.3"
"4861","Can You Feel the Love Tonight","9.6"
"4862","Battle of New Orleans","5.8"
"4863","Black Or White","8.4"
"4864","Cheek to Cheek","9.8"
"4865","Born to Run","6.2"
"4866","Beat It","6.1"
"4867","Paint it Black","0.8"
"4868","You Light Up My Life","3"
"4869","Piano Man","9.7"
"4870","What'd I Say","2.9"
"4871","Spirit in the Sky","4"
"4872","Living For the City","0.5"
"4873","Groove is in the Heart","0"
"4874","Eight Days a Week","1.7"
"4875","I'm a Believer","5.1"
"4876","Let it Snow! Let it Snow! Let it Snow!","9"
"4877","Breathe","5.9"
"4878","Feel Like Making Love","6.8"
"4879","Something","5.8"
"4880","Running Scared","2.7"
"4881","It's All in the Game","5"
"4882","Blaze of Glory","0"
"4883","Cold","9.1"
"4884","Somethin' Stupid","4.3"
"4885","Hello Dolly","3.6"
"4886","The Morning After","3.8"
"4887","I Can't Go For That (No Can Do)","8.5"
"4888","Rush Rush","3.3"
"4889","Ode To Billie Joe","2.2"
"4890","Breathe","5"
"4891","Brown Eyed Girl","0.2"
"4892","Night & Day","9.3"
"4893","It's All in the Game","2.5"
"4894","I Got You (I Feel Good)","3.6"
"4895","Begin the Beguine","3.2"
"4896","Besame Mucho","3.1"
"4897","Too Young","4.9"
"4898","Hey Baby","8.7"
"4899","Strangers in the Night","8.9"
"4900","The Tracks of My Tears","8.3"
"4901","Maybellene","5.9"
"4902","We Are the World","7.5"
"4903","Flashdance. What a Feeling","8.3"
"4904","Glory of Love","0.7"
"4905","Chances Are","3.9"
"4906","Bette Davis Eyes","5.2"
"4907","Sexyback","7.1"
"4908","No Scrubs","0.3"
"4909","Streets of Philadelphia","8.1"
"4910","Streets of Philadelphia","6.1"
"4911","You're the One That I Want","4.1"
"4912","Say It Right","7.9"
"4913","Na Na Hey Hey (Kiss Him Goodbye)","4.9"
"4914","Green River","10"
"4915","Chain of Fools","8.4"
"4916","Rhapsody in Blue","2.6"
"4917","Papa Was a Rolling Stone","2.8"
"4918","Don't Fence Me In","2.4"
"4919","The Boy is Mine","5.9"
"4920","We Are Family","2.9"
"4921","You Send Me","3.6"
"4922","Sweet Soul Music","8.5"
"4923","Piano Man","5.5"
"4924","Funkytown","3.9"
"4925","St George & the Dragonette","3.6"
"4926","Come Together","4.8"
"4927","Wanted","4.4"
"4928","Turn! Turn! Turn! (To Everything There is a Season)","7.6"
"4929","Rock Around the Clock","9.2"
"4930","Ghostbusters","4.7"
"4931","Straight Up","4"
"4932","Don't Leave Me This Way","7.8"
"4933","Take My Breath Away","3"
"4934","Shining Star","9.8"
"4935","You Were Meant for Me","8.2"
"4936","You're Beautiful","4.6"
"4937","Bad Romance","9.7"
"4938","I'm Your Boogie Man","9.4"
"4939","Build Me Up Buttercup","0.5"
"4940","Puttin' on the Ritz","7.7"
"4941","We Are the World","6.3"
"4942","Da Doo Ron Ron (When He Walked Me Home)","7.9"
"4943","Bohemian Rhapsody","8.1"
"4944","Being With You","0.1"
"4945","Family Affair","1.8"
"4946","Born to Run","8.5"
"4947","Ac-cent-tchu-ate the Positive","1.2"
"4948","The Boy is Mine","6.3"
"4949","Three Coins in the Fountain","7.6"
"4950","Moonlight Cocktail","9.1"
"4951","Na Na Hey Hey (Kiss Him Goodbye)","4.8"
"4952","Call Me","9.2"
"4953","Hey Paula","0.8"
"4954","Royals","6.4"
"4955","Need You Tonight","3.2"
"4956","We Got The Beat","3"
"4957","Only You (And You Alone)","8.9"
"4958","You Send Me","1.2"
"4959","Feel Like Making Love","10"
"4960","Crazy in Love","2"
"4961","Take On Me","8"
"4962","At the Hop","2.4"
"4963","No One","2.7"
"4964","Runaround Sue","6"
"4965","Good Vibrations","1.3"
"4966","Hollaback Girl","3.8"
"4967","Joy to the World","2"
"4968","I'll Be There","7.3"
"4969","Crocodile Rock","9.9"
"4970","You Were Meant for Me","4.8"
"4971","Grenade","9.7"
"4972","Baby Come Back","9.4"
"4973","Swanee","3.3"
"4974","Behind Closed Doors","7.9"
"4975","My Boyfriend's Back","9.9"
"4976","This Land is Your Land","5.2"
"4977","A Whiter Shade of Pale","6.9"
"4978","I Still Haven't Found What I'm Looking For","8.4"
"4979","It Had to Be You","2.3"
"4980","Bad Day","4.4"
"4981","Black Or White","8.1"
"4982","Mrs Robinson","4.4"
"4983","School's Out","2.3"
"4984","No One","9.3"
"4985","Jump","4.7"
"4986","Turn! Turn! Turn! (To Everything There is a Season)","4.4"
"4987","Tennessee Waltz","6.7"
"4988","Penny Lane","2.1"
"4989","Flashdance. What a Feeling","9.5"
"4990","Everybody Wants to Rule the World","1.8"
"4991","Theme From 'Greatest American Hero' (Believe It Or Not)","8.6"
"4992","Careless Whisper","9.2"
"4993","Something","5.3"
"4994","Vogue","8.3"
"4995","Jack & Diane","3.1"
"4996","Don't You Want Me","3.6"
"4997","The Love You Save","1.7"
"4998","Raindrops Keep Falling On My Head","4.5"
"4999","With Or Without You","7.4"
"5000","Mood Indigo","6.4"
"5001","Silly Love Songs","3.6"
"5002","Miss You","9.9"
"5003","Wedding Bell Blues","7.8"
"5004","Cheek to Cheek","2.1"
"5005","Sweet Georgia Brown","6.7"
"5006","Pennies From Heaven","3.6"
"5007","Penny Lane","3.9"
"5008","(Put Another Nickel In) Music! Music! Music!","5.2"
"5009","Stormy Weather (Keeps Rainin' All the Time)","2.3"
"5010","I Feel For You","1.8"
"5011","Do Ya Think I'm Sexy?","8.4"
"5012","Caldonia Boogie (What Makes Your Big Head So Hard)","0.1"
"5013","Vogue","5.8"
"5014","Promiscuous","4.8"
"5015","Nothing's Gonna Stop Us Now","3"
"5016","You're Still the One","3.4"
"5017","California Girls","7.4"
"5018","Yeah!","0.6"
"5019","Hot Stuff","10"
"5020","Candy Man","7.8"
"5021","Mule Train","4.3"
"5022","Travellin' Band","2.7"
"5023","Cheek to Cheek","9.6"
"5024","Honky Tonk","8.5"
"5025","Sweet Caroline (Good Times Never Seemed So Good)","6.2"
"5026","Why Don't You Believe Me?","4.3"
"5027","I Heard it Through the Grapevine","5.2"
"5028","Last Train to Clarksville","7.3"
"5029","Black Velvet","5.3"
"5030","(They Long to Be) Close to You","2.7"
"5031","Wheel of Fortune","7.4"
"5032","Surfin' USA","6.3"
"5033","Let's Hear it For the Boy","7.9"
"5034","Venus","0.5"
"5035","Your Song","5.8"
"5036","Third Man Theme","9.6"
"5037","Rock the Boat","7.4"
"5038","Feel Like Making Love","3.7"
"5039","Winchester Cathedral","0"
"5040","Tequila","1.6"
"5041","Need You Now","7.4"
"5042","Let's Hear it For the Boy","0.1"
"5043","Peggy Sue","8.8"
"5044","Rudolph","2"
"5045","Delicado","6.3"
"5046","Besame Mucho","7"
"5047","A Thousand Miles","6.2"
"5048","It Had to Be You","3.9"
"5049","Shop Around","7.6"
"5050","Dance to the Music","3.1"
"5051","A Boy Named Sue","6.6"
"5052","That's What Friends Are For","2.7"
"5053","Shake Down","7.8"
"5054","The Hustle","0.1"
"5055","Wedding Bell Blues","4.8"
"5056","Turn! Turn! Turn! (To Everything There is a Season)","9.4"
"5057","Secret Love","7.1"
"5058","I Wanna Dance With Somebody (Who Loves Me)","9.5"
"5059","Pon De Replay","2.9"
"5060","White Rabbit","2.7"
"5061","Brand New Key","6.9"
"5062","Under the Boardwalk","9.6"
"5063","Soldier Boy","7.3"
"5064","All Shook Up","6.6"
"5065","Till I Waltz Again With You","7.5"
"5066","Eye of the Tiger","9.5"
"5067","Tom Dooley","4.2"
"5068","Judy in Disguise (With Glasses)","0.9"
"5069","Night Fever","2.7"
"5070","Umbrella","2.5"
"5071","Grenade","6.1"
"5072","Please Mr Postman","8.3"
"5073","St Louis Blues","1.4"
"5074","Lookin' Out My Back Door","9.1"
"5075","Love to Love You Baby","8.7"
"5076","U Got it Bad","6.3"
"5077","Mmmbop","0.2"
"5078","Without Me","9.7"
"5079","I Kissed A Girl","0.3"
"5080","Sledgehammer","9.1"
"5081","Da Doo Ron Ron (When He Walked Me Home)","2.9"
"5082","Like a Prayer","7.2"
"5083","Return to Sender","0.2"
"5084","Dancing Queen","9.9"
"5085","Whip It","9.9"
"5086","Rudolph","0.7"
"5087","Chances Are","6"
"5088","What's Love Got to Do With It?","2.5"
"5089","A Whole New World (Aladdin's Theme)","6.4"
"5090","(Ghost) Riders in the Sky","2"
"5091","Hey There Delilah","5"
"5092","Your Song","6.6"
"5093","All I Have to Do is Dream","0.8"
"5094","Tossing & Turning","5.5"
"5095","Wishing Well","2.2"
"5096","Shake Down","0.5"
"5097","No One","9.5"
"5098","Because of You","8.7"
"5099","Gypsies","4.8"
"5100","This Diamond Ring","7"
"5101","Beautiful Day","5.6"
"5102","Thrift Shop","4.5"
"5103","Colors of the Wind","1.6"
"5104","Blueberry Hill","2.5"
"5105","Eight Days a Week","5.6"
"5106","Sir Duke","6.4"
"5107","You're Still the One","0.4"
"5108","For What It's Worth (Stop","2"
"5109","Only The Lonely (Know The Way I Feel)","2"
"5110","Nights in White Satin","8.6"
"5111","(Your Love Keeps Lifting Me) Higher & Higher","3.8"
"5112","Let's Stay Together","6.7"
"5113","Rosanna","9.1"
"5114","Ebony & Ivory","5.5"
"5115","Hey There Delilah","3.4"
"5116","Revolution","5.5"
"5117","Hot Child In The City","2.5"
"5118","A-Tisket A-Tasket","9.3"
"5119","Knock Three Times","8.8"
"5120","Girls Just Wanna Have Fun","6.8"
"5121","Centerfold","4.4"
"5122","How You Remind Me","7"
"5123","Drop it Like It's Hot","3.5"
"5124","Be My Love","1.7"
"5125","Red Red Wine","7.8"
"5126","Rhapsody in Blue","6.5"
"5127","Straight Up","2.2"
"5128","Gangsta's Paradise","0.1"
"5129","The Christmas Song (Chestnuts Roasting On An Open Fire)","3.8"
"5130","White Rabbit","0.5"
"5131","Kiss You All Over","5.2"
"5132","That's Amore","9.8"
"5133","Celebration","2"
"5134","Soldier Boy","8.5"
"5135","Single Ladies (Put A Ring On It)","3.1"
"5136","Woman","5.5"
"5137","Fantasy","3.7"
"5138","Horse With No Name","5"
"5139","Fast Car","5.4"
"5140","Save the Best For Last","1.3"
"5141","Can't Get Enough of Your Love","8.8"
"5142","Another Day in Paradise","4.8"
"5143","You're So Vain","3.1"
"5144","Because I Love You (The Postman Song)","4.7"
"5145","I Feel Fine","2.6"
"5146","Streets of Philadelphia","4.3"
"5147","Pick Up the Pieces","4.3"
"5148","(Everything I Do) I Do it For You","8.6"
"5149","Money For Nothing","1.4"
"5150","He's a Rebel","4.2"
"5151","Call Me","6.6"
"5152","Baker Street","4.5"
"5153","Knock Three Times","2"
"5154","Smoke! Smoke! Smoke! (That Cigarette)","2.7"
"5155","Like a Rolling Stone","5.7"
"5156","Nobody Does it Better","5.9"
"5157","Toxic","7"
"5158","Whoomp! (There it Is)","2.4"
"5159","It Had to Be You","9.6"
"5160","The Sweet Escape","8.9"
"5161","(I've Got a Gal In) Kalamazoo","0.2"
"5162","You're Beautiful","5.6"
"5163","Wichita Lineman","3.3"
"5164","It's My Party","6.5"
"5165","Say You","4.5"
"5166","Honky Tonk Woman","2.7"
"5167","Crazy Little Thing Called Love","8.9"
"5168","Down","6.2"
"5169","A Boy Named Sue","6.6"
"5170","West End Girls","7.9"
"5171","Heart of Gold","2.4"
"5172","Mr Brightside","2.7"
"5173","I Got You (I Feel Good)","4.3"
"5174","Wind Beneath My Wings","2.9"
"5175","I Want You Back","2.8"
"5176","Dizzy","4.2"
"5177","Makin' Whoopee","8.3"
"5178","Paper Planes","7.9"
"5179","Party Rock Anthem","1.6"
"5180","All I Have to Do is Dream","2.5"
"5181","Green River","9"
"5182","Disco Duck","4.3"
"5183","Frankenstein","7.8"
"5184","Bye","1.4"
"5185","Another Brick in the Wall (part 2)","7.3"
"5186","Call Me","9"
"5187","Black Or White","1.2"
"5188","I Heard it Through the Grapevine","9.1"
"5189","Drop it Like It's Hot","1"
"5190","Caldonia Boogie (What Makes Your Big Head So Hard)","2"
"5191","Singing The Blues","6.8"
"5192","Where is the Love?","6"
"5193","Come On-a My House","9.3"
"5194","Let it Snow! Let it Snow! Let it Snow!","1.8"
"5195","My Eyes Adored You","9.7"
"5196","Straight Up","1.7"
"5197","Gangsta's Paradise","5.2"
"5198","Physical","7.2"
"5199","The Thing","9.4"
"5200","Fortunate Son","10"
"5201","TSOP (The Sound of Philadelphia)","2.3"
"5202","Let's Dance","0.7"
"5203","You make Me Wanna","7"
"5204","Alone Again (Naturally)","6"
"5205","Me & Bobby McGee","2.1"
"5206","I Still Haven't Found What I'm Looking For","6"
"5207","Say My Name","1.4"
"5208","In the Year 2525 (Exordium & Terminus)","2.2"
"5209","Honky Tonk Woman","2.9"
"5210","You make Me Wanna","0.9"
"5211","Green Onions","6.9"
"5212","How High the Moon","7.6"
"5213","Born to Be Wild","3.9"
"5214","I Wanna Dance With Somebody (Who Loves Me)","5.4"
"5215","(Put Another Nickel In) Music! Music! Music!","2.7"
"5216","Peg o' My Heart","0.1"
"5217","Long Tall Sally","0.9"
"5218","Smoke! Smoke! Smoke! (That Cigarette)","3.8"
"5219","Papa's Got a Brand New Bag","9"
"5220","Let's Hear it For the Boy","6.5"
"5221","Tears in Heaven","0.5"
"5222","Ironic","0.2"
"5223","Boogie Oogie Oogie","8.8"
"5224","The Way You Look Tonight","3"
"5225","Give Me Everything","3.9"
"5226","Brown Sugar","0.8"
"5227","Summertime Blues","6.8"
"5228","I'll Take You There","2.9"
"5229","Your Cheatin' Heart","5.3"
"5230","I Can't Help Myself (Sugar Pie","2.3"
"5231","I Shot the Sheriff","6.2"
"5232","Sledgehammer","7.3"
"5233","Whole Lotta Shakin' Goin' On","0.8"
"5234","No One","5.3"
"5235","This Used to Be My Playground","7.4"
"5236","The Last Dance","3"
"5237","Mister Sandman","3.8"
"5238","Dancing in the Dark","1.7"
"5239","Smells Like Teen Spirit","9.6"
"5240","I'll Be Missing You","1.6"
"5241","I'm So Lonesome I Could Cry","1.3"
"5242","Boogie Oogie Oogie","2.4"
"5243","The Loco-Motion","3.9"
"5244","Hey There Delilah","2.4"
"5245","Instant Karma","3.8"
"5246","Dancing in the Street","5.4"
"5247","He's So Fine","1.7"
"5248","The Song From Moulin Rouge (Where Is Your Heart)","9.6"
"5249","With Or Without You","9.8"
"5250","We Will Rock You","2.2"
"5251","Don't You Want Me","8.7"
"5252","Good Times","6.6"
"5253","You're Still the One","3.6"
"5254","I'll Never Smile Again","8.9"
"5255","Call Me Maybe","6.8"
"5256","Light My Fire","6.2"
"5257","I'm Walking Behind You","7.6"
"5258","Loving You","6"
"5259","That Lucky Old Sun (Just Rolls Around Heaven All Day)","8.3"
"5260","What's Going On?","4.6"
"5261","(Let Me Be Your) Teddy Bear","6.7"
"5262","Up Around the Bend","6.9"
"5263","I Think I Love You","3.5"
"5264","Like a Rolling Stone","1.5"
"5265","Bennie & the Jets","1.9"
"5266","Theme From 'A Summer Place'","2"
"5267","Someday","4.1"
"5268","Endless Love","4.1"
"5269","Beauty & the Beast","8"
"5270","Kansas City","3.4"
"5271","Runaway","3.2"
"5272","Nothin' on You","7.5"
"5273","I Can Help","6.8"
"5274","Ol' Man River","2.7"
"5275","You're Beautiful","2.9"
"5276","Say You","5"
"5277","Strange Fruit","3.2"
"5278","Change the World","9.9"
"5279","Roses Are Red","7.5"
"5280","A String of Pearls","4.1"
"5281","I Wanna Love You","0.6"
"5282","One Bad Apple","1.6"
"5283","Born to Be Wild","6.7"
"5284","Sweet Caroline (Good Times Never Seemed So Good)","7.2"
"5285","What's Going On?","9.8"
"5286","Rag Mop","3"
"5287","Ole Buttermilk Sky","8.1"
"5288","Change the World","4.5"
"5289","Centerfold","7"
"5290","With Or Without You","9.3"
"5291","Can't Buy Me Love","0.2"
"5292","Don't Stop 'Til You Get Enough","2.4"
"5293","Let it Be","9.5"
"5294","Whip It","5.7"
"5295","Down Hearted Blues","3.4"
"5296","The Long & Winding Road","2.5"
"5297","Pon De Replay","2.1"
"5298","Man in the Mirror","2.7"
"5299","My Man","1"
"5300","The Power of Love","3.4"
"5301","I've Heard That Song Before","4.2"
"5302","My Sharona","8.3"
"5303","You Are the Sunshine of My Life","9.5"
"5304","Love Shack","7.6"
"5305","Honey","7.4"
"5306","My Blue Heaven","0.9"
"5307","Seasons in the Sun","0.8"
"5308","The Letter","0.2"
"5309","Pennies From Heaven","6.2"
